tick	heap_used_bytes	species_counts	minimum_air	maximum_brain_memories	counters	moving_entities	position_samples
20200	512699936	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{action_escape=41, action_feed=249, action_habitat=18, action_social=5, bounded_living_scans=1497, death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=2, death_AtlanticCodEntityForge_mob_by_BlacktipReefSharkEntityForge=3, death_AtlanticCodEntityForge_mob_by_SandtigerSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_CommonThresherSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_ShortfinMakoSharkEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_CommonStingrayEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_CommonStingrayEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_GreenSeaTurtleEntityForge_mob_by_TigerSharkEntityForge=1, living_deaths=14, navigation_calls=16209, sensor_calls=46138}	62	63
20400	620703264	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{action_escape=43, action_feed=251, action_habitat=18, action_social=7, bounded_living_scans=1508, death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=2, death_AtlanticCodEntityForge_mob_by_BlacktipReefSharkEntityForge=3, death_AtlanticCodEntityForge_mob_by_SandtigerSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_CommonThresherSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_ShortfinMakoSharkEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_CommonStingrayEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_CommonStingrayEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_GreenSeaTurtleEntityForge_mob_by_TigerSharkEntityForge=1, living_deaths=14, navigation_calls=16384, sensor_calls=46575}	60	63
20600	721366560	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{action_escape=43, action_feed=252, action_habitat=18, action_social=7, bounded_living_scans=1526, death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=2, death_AtlanticCodEntityForge_mob_by_BlacktipReefSharkEntityForge=3, death_AtlanticCodEntityForge_mob_by_SandtigerSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_CommonThresherSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_ShortfinMakoSharkEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_CommonStingrayEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_CommonStingrayEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_GreenSeaTurtleEntityForge_mob_by_TigerSharkEntityForge=1, living_deaths=14, navigation_calls=16496, sensor_calls=47051}	60	63
20800	820981280	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{action_escape=44, action_feed=254, action_habitat=18, action_social=7, bounded_living_scans=1534, death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=2, death_AtlanticCodEntityForge_mob_by_BlacktipReefSharkEntityForge=3, death_AtlanticCodEntityForge_mob_by_SandtigerSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_CommonThresherSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_ShortfinMakoSharkEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_CommonStingrayEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_CommonStingrayEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_GreenSeaTurtleEntityForge_mob_by_TigerSharkEntityForge=1, living_deaths=14, navigation_calls=16589, sensor_calls=47487}	60	63
21000	920596000	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{action_escape=44, action_feed=254, action_habitat=18, action_social=7, bounded_living_scans=1553, death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=2, death_AtlanticCodEntityForge_mob_by_BlacktipReefSharkEntityForge=3, death_AtlanticCodEntityForge_mob_by_SandtigerSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_CommonThresherSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_ShortfinMakoSharkEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_CommonStingrayEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_CommonStingrayEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_GreenSeaTurtleEntityForge_mob_by_TigerSharkEntityForge=1, living_deaths=14, navigation_calls=16700, sensor_calls=47963}	60	63
21200	1024405024	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{action_escape=44, action_feed=259, action_habitat=18, action_social=7, bounded_living_scans=1562, death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=2, death_AtlanticCodEntityForge_mob_by_BlacktipReefSharkEntityForge=3, death_AtlanticCodEntityForge_mob_by_SandtigerSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_CommonThresherSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_ShortfinMakoSharkEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_CommonStingrayEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_CommonStingrayEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_GreenSeaTurtleEntityForge_mob_by_TigerSharkEntityForge=1, living_deaths=14, navigation_calls=16821, sensor_calls=48400}	63	63
21400	1130311200	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{action_escape=44, action_feed=260, action_habitat=18, action_social=7, bounded_living_scans=1583, death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=2, death_AtlanticCodEntityForge_mob_by_BlacktipReefSharkEntityForge=3, death_AtlanticCodEntityForge_mob_by_SandtigerSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_CommonThresherSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_ShortfinMakoSharkEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_CommonStingrayEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_CommonStingrayEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_GreenSeaTurtleEntityForge_mob_by_TigerSharkEntityForge=1, living_deaths=14, navigation_calls=16935, sensor_calls=48875}	62	63
21600	1235168800	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=299, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{action_escape=44, action_feed=265, action_habitat=18, action_social=7, bounded_living_scans=1594, death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=2, death_AtlanticCodEntityForge_mob_by_BlacktipReefSharkEntityForge=3, death_AtlanticCodEntityForge_mob_by_SandtigerSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_CommonThresherSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_ShortfinMakoSharkEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_CommonStingrayEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_CommonStingrayEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_GreenSeaTurtleEntityForge_mob_by_TigerSharkEntityForge=1, living_deaths=14, navigation_calls=17025, sensor_calls=49312}	61	63
21800	1334783520	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{action_escape=44, action_feed=266, action_habitat=18, action_social=7, bounded_living_scans=1616, death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=2, death_AtlanticCodEntityForge_mob_by_BlacktipReefSharkEntityForge=3, death_AtlanticCodEntityForge_mob_by_SandtigerSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_CommonThresherSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_ShortfinMakoSharkEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_CommonStingrayEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_CommonStingrayEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_GreenSeaTurtleEntityForge_mob_by_TigerSharkEntityForge=1, living_deaths=14, navigation_calls=17133, sensor_calls=49787}	61	63
22000	1436495392	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{action_escape=44, action_feed=272, action_habitat=18, action_social=7, bounded_living_scans=1626, death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=2, death_AtlanticCodEntityForge_mob_by_BlacktipReefSharkEntityForge=3, death_AtlanticCodEntityForge_mob_by_SandtigerSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_CommonThresherSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_ShortfinMakoSharkEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_CommonStingrayEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_CommonStingrayEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_GreenSeaTurtleEntityForge_mob_by_TigerSharkEntityForge=1, living_deaths=14, navigation_calls=17251, sensor_calls=50226}	62	63
22200	1538207264	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=299, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{action_escape=44, action_feed=276, action_habitat=18, action_social=7, bounded_living_scans=1649, death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=2, death_AtlanticCodEntityForge_mob_by_BlacktipReefSharkEntityForge=3, death_AtlanticCodEntityForge_mob_by_SandtigerSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_CommonThresherSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_ShortfinMakoSharkEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_CommonStingrayEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_CommonStingrayEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_GreenSeaTurtleEntityForge_mob_by_TigerSharkEntityForge=1, living_deaths=14, navigation_calls=17386, sensor_calls=50699}	60	63
