tick,duration_ns
841,3627123
842,4217839
843,3766693
844,5021136
845,2759233
846,2322218
847,3651807
848,2470343
849,3268510
850,3098537
851,3583138
852,1042519
853,8494686
854,4661780
855,3156327
856,3448319
857,2473986
858,3093188
859,3699696
860,1784807
861,2470599
862,2893494
863,1510623
864,8662237
865,2841965
866,2335704
867,3459151
868,2896631
869,2892500
870,3765418
871,3599786
872,3559181
873,1696850
874,4151920
875,2903567
876,2619919
877,5499953
878,5758691
879,6862535
880,4812689
881,3747279
882,4064083
883,4843851
884,2807671
885,3404685
886,3162282
887,3341996
888,4157392
889,5021244
890,3989785
891,5128036
892,4877729
893,7869736
894,4018547
895,968500
896,6245864
897,5212133
898,6516493
899,3899517
900,5111380
901,3852579
902,5893701
903,4384289
904,5195548
905,2162059
906,2383603
907,14008171
908,3513582
909,4424921
910,4149837
911,4291409
912,3778005
913,4068689
914,4264310
915,4415296
916,2119733
917,4912806
918,5775593
919,1143142
920,4740243
921,5830257
922,4225210
923,3388744
924,2618702
925,2119566
926,2549884
927,1164607
928,4513354
929,3928715
930,2637784
931,3908389
932,3557996
933,1660865
934,6898879
935,3995703
936,3918553
937,5420977
938,2620985
939,5729843
940,3996305
941,2918652
942,4466951
943,2066959
944,3912108
945,2635154
946,4578720
947,2206849
948,2984023
949,3222783
950,7009459
951,5003145
952,2423108
953,2695799
954,3071787
955,3698627
956,4594741
957,2379126
958,1929926
959,2397635
960,6247002
961,3878623
962,2213977
963,2479624
964,4057726
965,2987798
966,5399341
967,3674996
968,2062869
969,3972577
970,1087359
971,4339782
972,2414145
973,2611561
974,2487563
975,2764998
976,9265948
977,4750063
978,3635034
979,2136070
980,2567991
981,5436167
982,4011900
983,3247508
984,2927681
985,4143240
986,5489593
987,5598088
988,2128599
989,4912458
990,3755446
991,1282332
992,4197027
993,4121583
994,1785132
995,3955969
996,2150133
997,2006232
998,2534594
999,4319287
1000,2822919
1001,2276486
1002,1173118
1003,3160173
1004,3761481
1005,2709934
1006,4758016
1007,3462774
1008,3810685
1009,4400149
1010,5638419
1011,4583662
1012,2145807
1013,5066683
1014,6079270
1015,5331186
1016,2285418
1017,2211052
1018,5426004
1019,2747418
1020,1571333
1021,4933060
1022,3676227
1023,2261688
1024,5623352
1025,7555174
1026,2659342
1027,1729644
1028,2397139
1029,1239833
1030,5571313
1031,1733545
1032,5654214
1033,3611005
1034,2626663
1035,3485925
1036,8942017
1037,3668070
1038,3839122
1039,2801130
1040,2772519
1041,3373055
1042,3490471
1043,2197327
1044,1723141
1045,6999294
1046,1436694
1047,3944874
1048,4155670
1049,3125278
1050,5244209
1051,2311133
1052,2775678
1053,4109258
1054,2424680
1055,1179382
1056,5475021
1057,2835954
