tick,duration_ns
9796,2843065
9797,2076216
9798,3082298
9799,4610600
9800,2595463
9801,2690957
9802,5288599
9803,2404969
9804,6697784
9805,3659037
9806,2413545
9807,5728399
9808,1988707
9809,12052347
9810,2567518
9811,3023806
9812,3343951
9813,3786813
9814,2823818
9815,2198830
9816,2657527
9817,2772732
9818,4086933
9819,4685904
9820,3803711
9821,7378735
9822,2676825
9823,8144168
9824,2874393
9825,2933935
9826,2287438
9827,2115866
9828,4941913
9829,2773177
9830,2019075
9831,6483135
9832,3133629
9833,2580443
9834,10801294
9835,4548464
9836,4513012
9837,3381408
9838,2769032
9839,6420958
9840,2713199
9841,4530906
9842,1892412
9843,2424179
9844,2033748
9845,2539876
9846,2749398
9847,2345069
9848,11132284
9849,4491901
9850,4251680
9851,1971867
9852,2376916
9853,4443971
9854,3683286
9855,2452761
9856,2562167
9857,2699829
9858,3993537
9859,3363617
9860,4364975
9861,4601594
9862,2828531
9863,4545277
9864,4013253
9865,2252059
9866,2504918
9867,7531475
9868,4256501
9869,2378284
9870,2234394
9871,6061824
9872,2340896
9873,2973009
9874,3504674
9875,2225703
9876,3219904
9877,2696351
9878,2759971
9879,2525254
9880,2200054
9881,2178987
9882,2294832
9883,2210365
9884,2977220
9885,5468892
9886,5291383
9887,4244827
9888,3167892
9889,2330149
9890,2643237
9891,6002348
9892,9656004
9893,2548804
9894,1928799
9895,3304804
9896,2695790
9897,2667061
9898,3152552
9899,3372865
9900,3092110
9901,3553926
9902,1980135
9903,2503485
9904,3164398
9905,2605353
9906,3730050
9907,2412233
9908,2243188
9909,2786511
9910,3272682
9911,2428664
9912,2195957
9913,5765175
9914,4746628
9915,2598309
9916,5755233
9917,2059872
9918,4421618
9919,4084140
9920,2553566
9921,6144142
9922,2500390
9923,3165801
9924,3284442
9925,2362381
9926,2553757
9927,7335367
9928,4599213
9929,2585578
9930,3328744
9931,5924115
9932,3188846
9933,4406379
9934,2655529
9935,2518873
9936,2346993
9937,5534317
9938,5776690
9939,4457194
9940,3269457
9941,3723818
9942,3668498
9943,2291333
9944,9978634
9945,6034236
9946,5460690
9947,2831897
9948,2971798
9949,2636541
9950,2433675
9951,4581883
9952,3014824
9953,2488824
9954,2289111
9955,2221230
9956,6431408
9957,2749843
9958,3027827
9959,2024354
9960,2453738
9961,2135891
9962,2537122
9963,1882449
9964,3491288
9965,5290653
9966,4151252
9967,4134206
9968,2017076
9969,6638885
9970,4177136
9971,4168464
9972,7973394
9973,3034492
9974,2520649
9975,8426530
9976,9560919
9977,2694774
9978,4457948
9979,3532136
9980,5177599
9981,3572176
9982,2244347
9983,2186855
9984,4509685
9985,4151737
9986,2760605
9987,3878124
9988,2904584
9989,4563666
9990,3569674
9991,4157102
9992,2156179
9993,2476413
9994,2790345
9995,2442330
9996,5152426
9997,2474678
9998,3338934
9999,2374230
10000,3768293
10001,5175115
10002,2193727
10003,3194799
10004,4391702
10005,2858309
10006,2786154
10007,2188039
10008,14987066
10009,6628078
10010,2857408
10011,5489686
10012,3535247
10013,3489201
10014,3358943
10015,2615361
10016,3117302
10017,4580613
10018,2806534
10019,2009883
10020,2269846
10021,4414266
10022,2547832
10023,5931103
10024,3567330
10025,5982644
10026,3288971
10027,2907750
10028,2226056
10029,3945176
10030,2822837
10031,4059039
10032,2759664
10033,5245006
10034,2228110
10035,8425306
10036,3471672
10037,2014013
10038,2256902
10039,2776057
10040,2812646
10041,3462243
10042,2210497
10043,2107610
10044,2721076
10045,2379865
10046,3169267
10047,5146505
10048,2455222
10049,2822588
10050,2952044
10051,4827336
10052,2868088
10053,2831100
10054,2004882
10055,2930518
10056,4099811
10057,6466328
10058,2995109
10059,2471418
10060,2307047
10061,2427296
10062,2377995
10063,2112952
10064,2473409
10065,10001474
10066,2743642
10067,11933066
10068,3444842
10069,3485610
10070,2736893
10071,7844849
10072,2558462
10073,2454974
10074,4430338
10075,5018716
10076,6507612
10077,4056118
10078,3422288
10079,2916340
10080,3423964
10081,3408666
10082,3963614
10083,3713128
10084,3107564
10085,3506390
10086,2257870
10087,2552488
10088,4269583
10089,5118035
10090,3139113
10091,2947735
10092,3265586
10093,3619832
10094,2871084
10095,2670903
10096,3875015
10097,2278719
10098,3889183
10099,6863455
10100,7300040
10101,3773160
10102,5171445
10103,2587941
10104,6272182
10105,5629788
10106,5088969
10107,3079297
10108,3860414
10109,4577304
10110,4516301
10111,2461680
10112,3191845
10113,2511280
10114,2981079
10115,7847568
10116,2800303
10117,2386166
10118,2753012
10119,7556273
10120,6291399
10121,6683310
10122,2220551
10123,4675335
10124,3041056
10125,4015114
10126,2884213
10127,2120332
10128,2535661
10129,2101700
10130,2731022
10131,5444611
10132,2116182
10133,2073874
10134,2095550
10135,2897510
10136,2303390
10137,2645013
10138,2572692
10139,4662400
10140,2720059
10141,8558708
10142,2874157
10143,2301580
10144,2502198
10145,2392795
10146,3317724
10147,3347132
10148,2192767
10149,3263712
10150,2653852
10151,4625143
10152,3671355
10153,3763906
10154,2999148
10155,4343709
10156,4956680
10157,2746616
10158,2568784
10159,2731291
10160,2351668
10161,3331130
10162,5304391
10163,2481046
10164,2891722
10165,3163863
10166,2507367
10167,2308171
10168,6663111
10169,4491959
10170,2427553
10171,2280246
10172,1970118
10173,2331382
10174,2480018
10175,3639951
10176,2510026
10177,2831449
10178,2949295
10179,3832241
10180,2200668
10181,3420148
10182,5403938
10183,6572784
10184,2823250
10185,3373783
10186,2507114
10187,4304600
10188,3225213
10189,3267240
10190,3660008
10191,2685344
10192,2948538
10193,3259501
10194,4337765
10195,3213642
10196,2711134
10197,3673919
10198,4521782
10199,5040112
10200,2779618
10201,2687671
10202,4177293
10203,5330849
10204,7189355
10205,4413374
10206,5301972
10207,4803588
10208,2464829
10209,6093449
10210,2651704
10211,4821537
10212,1979025
10213,2374331
10214,3477215
10215,3429632
10216,3272499
10217,2184824
10218,1930466
10219,1905887
10220,1861530
10221,2118473
10222,2636697
10223,1913974
10224,4514975
10225,3912763
10226,5593970
10227,4098511
10228,2110378
10229,3792369
10230,2118897
10231,2435336
10232,5093689
10233,2523907
10234,3601200
10235,3515340
10236,2149123
10237,2058251
10238,2020414
10239,1884498
10240,2166267
10241,2011439
10242,3160647
10243,2229802
10244,3127903
10245,2512252
10246,2537026
10247,6819479
10248,4360945
10249,3608117
10250,3745028
10251,2472260
10252,2173347
10253,2047153
10254,2363051
10255,2413667
10256,2466668
10257,2144626
10258,6111070
10259,2711717
10260,3015251
10261,3568334
10262,2494955
10263,2832701
10264,3092039
10265,4041708
10266,9812915
10267,7472752
10268,3187412
10269,6051623
10270,3581138
10271,4594640
10272,2165413
10273,5428335
10274,2822467
10275,2182984
10276,5369262
10277,4378736
10278,2027104
10279,2405194
10280,1892095
10281,3832265
10282,3418247
10283,3006611
10284,2314483
10285,1988059
10286,4547015
10287,3333765
10288,4972345
10289,2355028
10290,6888522
10291,5127187
10292,2240939
10293,2960991
10294,2518211
10295,2114788
10296,2516166
10297,2791263
10298,2058802
10299,2904906
10300,4805905
10301,4393849
10302,2373496
10303,2137409
10304,2229667
10305,3634415
10306,6031532
10307,2244852
10308,3216756
10309,2300240
10310,2567492
10311,7267130
10312,2193407
10313,5678762
10314,2215639
10315,2104545
10316,2199879
10317,2267305
10318,2270275
10319,2344097
10320,2529243
10321,2971481
10322,2791792
10323,4525439
10324,2484599
10325,2694994
10326,6096659
10327,4118547
10328,3018774
10329,5441364
10330,6064791
10331,2780219
10332,2165454
10333,15204045
10334,3411336
10335,2982012
10336,2882183
10337,4764428
10338,3646277
10339,2792960
10340,2104060
10341,3364427
10342,3914017
10343,7530403
10344,5196417
10345,3643789
10346,3382764
10347,2603130
10348,3108540
10349,3692044
10350,3712656
10351,2809773
10352,2807222
10353,2921911
10354,3684206
10355,3151365
10356,2391283
10357,2376546
10358,3979220
10359,9428450
10360,3268938
10361,4178717
10362,2791171
10363,2304876
10364,2727532
10365,5615182
10366,2184940
10367,4678821
10368,2584110
10369,2671179
10370,2053567
10371,2337423
10372,1988409
10373,1922434
10374,2652901
10375,2079418
10376,6294667
10377,2094455
10378,2709973
10379,2790049
10380,2824079
10381,3351148
10382,2435828
10383,4262503
10384,3394672
10385,4074102
10386,4152003
10387,2396057
10388,2312354
10389,8360221
10390,5319457
10391,2911749
10392,2961676
10393,7262541
10394,5223600
10395,4325275
10396,3952719
10397,3831343
10398,2853754
10399,4243012
10400,3241710
10401,5455111
10402,3696642
10403,2059448
10404,3846315
10405,2289591
10406,7581820
10407,3537141
10408,5913975
10409,2693560
10410,3019406
10411,2405236
10412,2213128
10413,3078724
10414,8712468
10415,5071820
10416,3334975
10417,3254339
10418,3731611
10419,4005862
10420,3124130
10421,5120098
10422,2813029
10423,4902886
10424,5527374
10425,2595946
10426,3663652
10427,3545231
10428,2661321
10429,4415547
10430,4416456
10431,4387241
10432,4697782
10433,6488343
10434,5232633
10435,2190477
10436,2219832
10437,2226477
10438,2408440
10439,1754055
10440,3016499
10441,3071344
10442,2126053
10443,3530815
10444,2606190
10445,5945918
10446,3853767
10447,2934441
10448,2172804
10449,4551771
10450,4986244
10451,5287765
10452,2571765
10453,2480237
10454,2454870
10455,2555375
10456,2688308
10457,2130382
10458,2556575
10459,2359183
10460,2381727
10461,2950904
10462,5293369
10463,3634541
10464,3159197
10465,3778049
10466,2244367
10467,4038984
10468,2326113
10469,4362468
10470,2368892
10471,3311909
10472,8469443
10473,3537349
10474,3586791
10475,2401184
10476,5501976
10477,2367632
10478,2490557
10479,2441186
10480,2520703
10481,5964721
10482,2940169
10483,4166142
10484,2870379
10485,2528398
10486,4833871
10487,4138758
10488,2209752
10489,3836979
10490,2291199
10491,3000861
10492,2099720
10493,6519245
10494,2372730
10495,2432059
10496,2790990
10497,2699382
10498,3094342
10499,3129546
10500,2548938
10501,2834752
10502,6406113
10503,2515107
10504,3044950
10505,3807034
10506,3152008
10507,2949491
10508,2396590
10509,2291799
10510,3223072
10511,2931432
10512,2397555
10513,2573789
10514,2496995
10515,2484614
10516,2611765
10517,2259525
10518,3019999
10519,2435494
10520,2382450
10521,4722255
10522,3109391
10523,2229425
10524,13684463
10525,2656755
10526,4346945
10527,4209648
10528,2967856
10529,2419164
10530,2909743
10531,4607686
10532,5005216
10533,2930188
10534,7160785
10535,2107003
10536,4004410
10537,2679713
10538,3811007
10539,8042804
10540,8311688
10541,3420089
10542,2806766
10543,4149863
10544,19429809
10545,3085272
10546,2250116
10547,2333826
10548,3399316
10549,2242814
10550,2388493
10551,5690157
10552,2638838
10553,2284622
10554,2097861
10555,6403445
10556,3384088
10557,3941757
10558,2185293
10559,2167264
10560,6444456
10561,2654025
10562,2337421
10563,2042569
10564,20895768
10565,4742682
10566,3638428
10567,2375798
10568,3682134
10569,2610195
10570,4029447
10571,3014596
10572,2837579
10573,2400342
10574,2445445
10575,2843598
10576,2494329
10577,2261743
10578,2162796
10579,3806691
10580,13735238
10581,4139580
10582,6322054
10583,2754160
10584,10194118
10585,2912019
10586,4233316
10587,6054372
10588,2655431
10589,2442670
10590,6545418
10591,4478096
10592,5734259
10593,4070907
10594,2421640
10595,4179321
10596,12057054
10597,7057924
10598,3636559
10599,2677811
10600,4348385
10601,7710464
10602,3298851
10603,4141728
10604,2747277
10605,2211245
10606,2699482
10607,5335272
10608,3753265
10609,3901165
10610,3007436
10611,4511724
10612,9200517
10613,4332442
10614,2405656
10615,2633331
10616,2681898
10617,2505034
10618,4490119
10619,7215412
10620,2400027
10621,2387903
10622,3626085
10623,2359423
10624,11240912
10625,5661038
10626,2866422
10627,6199318
10628,3351328
10629,2522689
10630,4924138
10631,5735000
10632,3158625
10633,3606177
10634,2350143
10635,2532287
10636,2530408
10637,4401162
10638,2457634
10639,4104634
10640,2933184
10641,2917348
10642,3049648
10643,2768515
10644,6102501
10645,4020367
10646,2587242
10647,4203585
10648,2370024
10649,2822009
10650,3346606
10651,4235453
10652,2879938
10653,4823335
10654,2497978
10655,2368321
10656,2362686
10657,4131287
10658,2231292
10659,2429628
10660,2105862
10661,2819618
10662,2638365
10663,7625918
10664,2372282
10665,5051437
10666,2710823
10667,8050658
10668,4906001
10669,2903124
10670,3277734
10671,9837654
10672,4518649
10673,5050776
10674,2243661
10675,4333651
10676,14628630
10677,2953026
10678,2457506
10679,5562494
10680,2913711
10681,2469431
10682,2570191
10683,2096500
10684,11920122
10685,5666055
10686,4008649
10687,3234708
10688,2693039
10689,2788692
10690,2680050
10691,2554901
10692,2854167
10693,4556096
10694,2909678
10695,4242277
10696,2082233
10697,4009492
10698,3144747
10699,3280254
10700,6046218
10701,3084640
10702,2984848
10703,2662123
10704,8934641
10705,2857154
10706,2858732
10707,4016988
10708,6403364
10709,2805112
10710,2277508
10711,2481772
10712,2570358
10713,2704295
10714,2568098
10715,2484164
10716,8880763
10717,3162044
10718,2135809
10719,5412936
10720,7760810
10721,12560594
10722,3026866
10723,2479958
10724,2449178
10725,4457431
10726,2590228
10727,4882853
10728,3177131
10729,11529285
10730,2487767
10731,2756779
10732,13829363
10733,3297422
10734,5259488
10735,5321918
10736,6158819
10737,4515032
10738,2826815
10739,2278113
10740,4970164
10741,4899689
10742,2870978
10743,3813221
10744,12088673
10745,2672670
10746,6409113
10747,7454422
10748,5858259
10749,8571608
10750,3503629
10751,4099906
10752,3178361
10753,2050617
10754,2982797
10755,2946532
10756,11855133
10757,2511984
10758,2359559
10759,3456878
10760,3692510
10761,3742391
10762,2719143
10763,6263424
10764,5577943
10765,4408717
10766,3049459
10767,7415473
10768,17662448
10769,4107086
10770,3741991
10771,4703220
10772,2134922
10773,3644165
10774,2767643
10775,2447076
10776,2540489
10777,5687060
10778,2986703
10779,2473778
10780,5476660
10781,4657603
10782,2475327
10783,4019713
10784,14691096
10785,9910585
10786,2824160
10787,2067870
10788,2385358
10789,6500313
10790,3532259
10791,3026820
10792,3059389
10793,4373502
10794,3589803
10795,2253719
10796,10135142
10797,4184769
10798,7502034
10799,4095873
10800,5766745
10801,6606117
10802,3678350
10803,2715722
10804,2697177
10805,2412907
10806,3137624
10807,2689831
10808,4410100
10809,5370772
10810,2171034
10811,2297537
10812,3166885
10813,5272286
10814,2737856
10815,4292699
10816,4347361
10817,2618595
10818,2735571
10819,2416201
10820,2743210
10821,2669037
10822,2226919
10823,4073863
10824,3406675
10825,3142635
10826,2458196
10827,2407112
10828,3094246
10829,3825606
10830,3348827
10831,3914551
10832,4359898
10833,10258464
10834,3441572
10835,3677543
10836,19873373
10837,2913707
10838,5124071
10839,3879681
10840,3640652
10841,6189565
10842,3159508
10843,4224038
10844,2547128
10845,3210144
10846,2438829
10847,3132663
10848,9162443
10849,5237577
10850,6366622
10851,5940628
10852,2289895
10853,2055655
10854,3162292
10855,3617046
10856,3899989
10857,7430294
10858,6129746
10859,5262542
10860,16179416
10861,3507282
10862,2790098
10863,2129403
10864,2633380
10865,4447770
10866,3095824
10867,2783218
10868,2531934
10869,4399105
10870,4810854
10871,4655902
10872,12564163
10873,8519883
10874,4659851
10875,6688302
10876,6847320
10877,5349935
10878,5132166
10879,7513757
10880,3962182
10881,3655958
10882,1956931
10883,2775908
10884,3424719
10885,2729794
10886,3141549
10887,2985291
10888,14483229
10889,1902622
10890,6474235
10891,7712441
10892,3933922
10893,3333680
10894,2680261
10895,2571974
10896,4335336
10897,4057276
10898,2738665
10899,4925590
10900,4520209
10901,4164795
10902,5513044
10903,3034847
10904,11227788
10905,3092240
10906,6369043
10907,4965756
10908,3101261
10909,3627952
10910,2486779
10911,3572543
10912,8805013
10913,2615285
10914,2919070
10915,2664977
10916,2491006
10917,3123270
10918,3973326
10919,5968538
10920,2753518
10921,2612356
10922,4033370
10923,5517885
10924,3160778
10925,2456193
10926,3728971
10927,4251049
10928,2093895
10929,5488194
10930,2317416
10931,2146225
10932,2468927
10933,2212601
10934,2313908
10935,1928597
10936,2547212
10937,1893721
10938,3259810
10939,4468969
10940,6724870
10941,4117514
10942,5116720
10943,2429918
10944,2205675
10945,2545287
10946,3174539
10947,5657991
10948,2321553
10949,4033438
10950,6756881
10951,3699638
10952,2449828
10953,2056325
10954,2884113
10955,3404648
10956,2207813
10957,3033906
10958,2117580
10959,2474580
10960,5389095
10961,4320875
10962,2396278
10963,4866160
10964,2353625
10965,2833196
10966,2768462
10967,7880243
10968,3912167
10969,2725851
10970,2635167
10971,2604088
10972,3389882
10973,2770002
10974,2605243
10975,2369874
10976,2544554
10977,2402157
10978,2553374
10979,2644046
10980,2625017
10981,4767451
10982,2409980
10983,2815327
10984,5276392
10985,3171783
10986,2527237
10987,5716946
10988,8368031
10989,4923598
10990,2564658
10991,14418250
10992,8824535
10993,5724288
10994,2469442
10995,2608805
10996,4202680
10997,3648412
10998,4177597
10999,6530612
11000,5635842
11001,6645390
11002,2511174
11003,4166835
11004,3232273
11005,2608393
11006,2640534
11007,7785763
11008,6935919
11009,4007894
11010,4542795
11011,5302166
11012,11495756
11013,4280297
11014,2176535
11015,4669589
11016,2483777
11017,2446220
11018,3357488
11019,6437984
11020,2971858
11021,2361480
11022,2901861
11023,2252525
11024,3075317
11025,2723555
11026,2653404
11027,4383693
11028,2347837
11029,4643493
11030,2886786
11031,4429473
11032,5201700
11033,5174160
11034,2534434
11035,7169536
11036,4063538
11037,2030795
11038,5039217
11039,5454423
11040,5453687
11041,3693061
11042,2884428
11043,2773608
11044,3075381
11045,5450951
11046,2749587
11047,2482339
11048,2640775
11049,4032518
11050,4964095
11051,7020955
11052,6708929
11053,12356640
11054,3128163
11055,2267573
11056,2497084
11057,4138384
11058,2289490
11059,4875388
11060,2257818
11061,2454118
11062,4124941
11063,5426491
11064,3620801
11065,3541828
11066,2529419
11067,4633283
11068,3157510
11069,2490591
11070,2591727
11071,3231015
11072,2901710
11073,3018981
11074,2568811
11075,5114465
11076,2452406
11077,3666913
11078,3271968
11079,6735181
11080,5997816
11081,7893892
11082,2503386
11083,2375931
11084,3091293
11085,7999624
11086,3196448
11087,11112231
11088,5674321
11089,4149083
11090,3010504
11091,8585267
11092,2737536
11093,3307948
11094,2173470
11095,3774113
11096,3116002
11097,8019877
11098,2997726
11099,6608832
11100,2845514
11101,3308252
11102,4108101
11103,2333602
11104,3123465
11105,7707291
11106,5588349
11107,8121775
11108,3439666
11109,3976800
11110,4741000
11111,2313453
11112,2408259
11113,4149832
11114,2041624
11115,2285585
11116,5495644
11117,2853805
11118,3599082
11119,2758607
11120,2445909
11121,2063747
11122,2219973
11123,1931508
11124,6186459
11125,6552485
11126,4505115
11127,3220999
11128,5622257
11129,3793266
11130,2603280
11131,6473597
11132,2851646
11133,2607264
11134,2480513
11135,2385111
11136,3860563
11137,2197168
11138,2475374
11139,2351895
11140,2707869
11141,2894756
11142,4317452
11143,4634677
11144,2585693
11145,4265047
11146,1963657
11147,2465312
11148,3074798
11149,2568160
11150,2462622
11151,6819054
11152,2856706
11153,6322296
11154,2351760
11155,4580411
11156,6915455
11157,4341292
11158,2907648
11159,9814102
11160,6683217
11161,2577312
11162,5128828
11163,4562498
11164,3921177
11165,2127019
11166,3143135
11167,4331472
11168,2273246
11169,9926367
11170,3063127
11171,2642941
11172,2554088
11173,3251570
11174,2276366
11175,4288317
11176,2076966
11177,3566344
11178,2478610
11179,2912623
11180,5212585
11181,3363978
11182,2634042
11183,2954389
11184,2544084
11185,2580924
11186,3257318
11187,4192877
11188,3388492
11189,8645173
11190,11666063
11191,6199976
11192,6780066
11193,9022966
11194,13990622
11195,2560823
11196,3772919
11197,2995266
11198,2827075
11199,4288459
11200,2200530
11201,5168139
11202,5523339
11203,4364731
11204,3306014
11205,3168606
11206,5665409
11207,4452847
11208,5197267
11209,5357980
11210,2792959
11211,6736996
11212,6135577
11213,4517109
11214,2122783
11215,4361644
11216,5913239
11217,5621912
11218,3377676
11219,12453507
11220,3118272
11221,5743151
11222,2469634
11223,3903873
11224,3121811
11225,3838416
11226,3710775
11227,4431870
11228,2588305
11229,4676300
11230,4849074
11231,4243781
11232,3583239
11233,6715555
11234,2954813
11235,4186358
11236,3619418
11237,2790587
11238,2257135
11239,6306550
11240,3061517
11241,3241593
11242,2784635
11243,4044585
11244,2138475
11245,2035967
11246,2522240
11247,2620926
11248,6767818
11249,4690526
11250,2766031
11251,4276987
11252,2877155
11253,7979244
11254,3572422
11255,5076933
11256,3367663
11257,10382050
11258,2251208
11259,2698997
11260,2816059
11261,4677772
11262,13298356
11263,6594769
11264,2937368
11265,7030722
11266,2163789
11267,4955759
11268,3294522
11269,12240910
11270,3033042
11271,9446148
11272,2616535
11273,2376017
11274,3246883
11275,4021359
11276,2707678
11277,3393591
11278,3059280
11279,7320814
11280,2586543
11281,3610210
11282,2401486
11283,2408255
11284,3031351
11285,3461659
11286,3554546
11287,2663617
11288,3452695
11289,2521036
11290,3889247
11291,2366631
11292,2337701
11293,4856659
11294,2856264
11295,6801026
11296,6138668
11297,4908324
11298,3820500
11299,2789131
11300,3317941
11301,9092204
11302,3175773
11303,2362179
11304,3056659
11305,5547823
11306,2752090
11307,5565637
11308,5975094
11309,2526504
11310,2589681
11311,2375904
11312,3877295
11313,3453225
11314,2557097
11315,2359701
11316,5500653
11317,4404724
11318,2764295
11319,4892115
11320,2344612
11321,2406012
11322,3394593
11323,2569995
11324,2742948
11325,10569037
11326,2765407
11327,3239121
11328,4742988
11329,2869876
11330,6597990
11331,9517980
11332,4369981
11333,2805067
11334,2627640
11335,2137060
11336,2353352
11337,11169356
11338,4487911
11339,2262213
11340,2466010
11341,3153290
11342,3458290
11343,2334542
11344,5009827
11345,2866207
11346,5124733
11347,8692373
11348,2624062
11349,2477972
11350,5965873
11351,3765750
11352,4800957
11353,3794993
11354,2311668
11355,3836536
11356,3652727
11357,3785825
11358,2860839
11359,4278834
11360,1809684
11361,4370409
11362,7435078
11363,4667240
11364,4150154
11365,2520062
11366,5429500
11367,2991293
11368,3012594
11369,2351556
11370,3069462
11371,11493725
11372,3907870
11373,2202491
11374,3081475
11375,5814263
11376,5496139
11377,6679968
11378,5740554
11379,12734419
11380,3058444
11381,5340439
11382,3907081
11383,2440669
11384,3402419
11385,5932643
11386,2541510
11387,2493871
11388,2656953
11389,2451870
11390,4545344
11391,5968886
11392,2250628
11393,4665829
11394,3709874
11395,3416368
11396,5076275
11397,2617872
11398,3349153
11399,7036979
11400,4857684
11401,5207642
11402,3130651
11403,2236546
11404,3188481
11405,6424641
11406,2744812
11407,3927785
11408,3224351
11409,2387672
11410,3140752
11411,6762508
11412,2465638
11413,2949911
11414,2491017
11415,3964378
11416,2476121
11417,2913920
11418,2873096
11419,7538166
11420,2936181
11421,4153050
11422,3112149
11423,2520416
11424,2773675
11425,4527203
11426,3853923
11427,3621566
11428,2541798
11429,2045793
11430,2628403
11431,5763455
11432,2747160
11433,3110563
11434,2136726
11435,4371206
11436,2864428
11437,4604712
11438,2262509
11439,9216424
11440,2895361
11441,5824923
11442,3618238
11443,5725539
11444,6244747
11445,7125891
11446,2456498
11447,2273388
11448,3671644
11449,7172697
11450,3788368
11451,6763950
11452,2530340
11453,4845767
11454,4757097
11455,5756686
11456,4335912
11457,9052636
11458,3952241
11459,6312793
11460,3530458
11461,7210232
11462,2809729
11463,2872955
11464,2853174
11465,3369978
11466,3723264
11467,2310982
11468,3836584
11469,2596391
11470,2779397
11471,5452371
11472,2591724
11473,2735729
11474,2755358
11475,9790761
11476,2497998
11477,2435395
11478,4702219
11479,2688415
11480,5090519
11481,2488301
11482,2506669
11483,4411549
11484,5845674
11485,2291094
11486,2932810
11487,5427111
11488,4130805
11489,4192309
11490,4052110
11491,5683683
11492,2405973
11493,2110509
11494,2478934
11495,4041073
11496,4679265
11497,4110529
11498,2313483
11499,2332355
11500,5142077
11501,3788683
11502,3285100
11503,15637422
11504,3587824
11505,4937629
11506,4398253
11507,2324911
11508,3727631
11509,2205262
11510,3093875
11511,2045937
11512,2262839
11513,3598353
11514,2868924
11515,3750177
11516,2596587
11517,2334335
11518,1998534
11519,2495273
11520,2587983
11521,5860679
11522,2105970
11523,4361571
11524,2133035
11525,2012439
11526,3916713
11527,2715945
11528,2475160
11529,2418852
11530,2202056
11531,2436278
11532,11158906
11533,3276218
11534,2861298
11535,4267055
11536,6184762
11537,2307377
11538,2133802
11539,2010379
11540,2530548
11541,3295267
11542,2337450
11543,2304465
11544,2404925
11545,2344331
11546,2544805
11547,5307534
11548,7160728
11549,3833251
11550,2737912
11551,4009285
11552,2175349
11553,4125569
11554,4525992
11555,4358772
11556,4713882
11557,6519296
11558,3653153
11559,2894168
11560,3079693
11561,3450198
11562,2309737
11563,4022718
11564,2599911
11565,5423686
11566,2122513
11567,2138633
11568,3103624
11569,2740590
11570,2583504
11571,3317592
11572,2528565
11573,3311569
11574,2201086
11575,5974452
11576,2126836
11577,2804549
11578,4498315
11579,2356849
11580,2712509
11581,2592860
11582,2436681
11583,2537083
11584,3212819
11585,6034555
11586,3125586
11587,4958321
11588,2297096
11589,4856119
11590,2754218
11591,4270746
11592,2464785
11593,2633251
11594,2629492
11595,3886020
11596,2108953
11597,3077007
11598,10756607
11599,2281748
11600,2281029
11601,2288360
11602,3437155
11603,2604861
11604,4287518
11605,2958402
11606,2337706
11607,6072642
11608,2718053
11609,1999906
11610,31120004
11611,7856402
11612,3211539
11613,2243788
11614,2310968
11615,4824813
11616,3271078
11617,3106911
11618,3458537
11619,2524463
11620,2907083
11621,2392099
11622,2252319
11623,3776169
11624,2523328
11625,2498107
11626,2552923
11627,2119020
11628,2538022
11629,2335559
11630,2109449
11631,23038902
11632,2869774
11633,3578110
11634,3641416
11635,2326373
11636,5858184
11637,6990064
11638,2513199
11639,2521294
11640,5467489
11641,7235958
11642,2488051
11643,6017498
11644,6925255
11645,4939699
11646,2542654
11647,2568743
11648,4554831
11649,6140027
11650,6226014
11651,4314580
11652,15663962
11653,7363265
11654,3133696
11655,4418629
11656,5343982
11657,3895049
11658,2628274
11659,3296672
11660,2614881
11661,5721020
11662,2286850
11663,3421339
11664,2402116
11665,3292581
11666,4124536
11667,4878823
11668,2711973
11669,2528152
11670,4305528
11671,5689494
11672,5138655
11673,20378270
11674,2511632
11675,4712545
11676,2141175
11677,6786293
11678,2748904
11679,2473753
11680,3690746
11681,2059385
11682,6218848
11683,4747751
11684,3070346
11685,2856946
11686,4019860
11687,2653127
11688,4251384
11689,3226957
11690,2720604
11691,2711839
11692,2990183
11693,4281623
11694,26832796
11695,6679777
11696,8195453
11697,3170194
11698,6779919
11699,6257209
11700,6350123
11701,2817046
11702,2144722
11703,2749511
11704,3077864
11705,2616264
11706,4625138
11707,3186444
11708,2622670
11709,7413253
11710,13378297
11711,7138669
11712,10981519
11713,5013278
11714,3615519
11715,20528055
11716,2639071
11717,2141654
11718,2465713
11719,2250702
11720,2238522
11721,2991192
11722,3343687
11723,2632249
11724,3553660
11725,2615033
11726,4427094
11727,4937996
11728,2510067
11729,2611879
11730,2701093
11731,15833853
11732,2871886
11733,5990820
11734,3193397
11735,2156455
11736,26555369
11737,3909780
11738,3029414
11739,3351466
11740,2502691
11741,7509748
11742,3682256
11743,3310063
11744,2479833
11745,2714136
11746,5572947
11747,2800081
11748,2760209
11749,3012740
11750,2561622
11751,5549447
11752,2624039
11753,4422119
11754,3155052
11755,7192618
11756,6507816
11757,19249175
11758,4439774
11759,4298350
11760,4341253
11761,4798005
11762,2578085
11763,3865025
11764,2011439
11765,3511567
11766,2872613
11767,2364667
11768,4519432
11769,3850501
11770,6081986
11771,4669107
11772,2280960
11773,7164894
11774,4372874
11775,5194004
11776,2974825
11777,3826140
11778,22671743
11779,7200361
11780,3712134
11781,4848899
11782,4111486
11783,2570957
11784,5959409
11785,4287894
11786,3378451
11787,2287888
11788,2460073
11789,3515343
11790,3261783
11791,6968303
11792,2267224
11793,2677683
