tick,duration_ns
1522,2958872
1523,3105424
1524,2944829
1525,2964604
1526,1566987
1527,2942127
1528,3154882
1529,3338704
1530,3161594
1531,3019525
1532,3230925
1533,3314540
1534,1523534
1535,2900582
1536,2768188
1537,1822152
1538,1789401
1539,2886751
1540,2583817
1541,1656867
1542,7090908
1543,3225634
1544,1368026
1545,3513155
1546,2685912
1547,2994417
1548,2667869
1549,2673862
1550,2778451
1551,3360036
1552,3841483
1553,2374806
1554,2418064
1555,1517627
1556,1483658
1557,1749378
1558,2755138
1559,2707636
1560,2801870
1561,5427374
1562,3880053
1563,2355366
1564,2852758
1565,2780412
1566,1517518
1567,3008675
1568,1366738
1569,2998935
1570,2909740
1571,2995638
1572,1908024
1573,1651100
1574,2748527
1575,2681820
1576,3710010
1577,2644416
1578,3027972
1579,4079753
1580,4164045
1581,2899801
1582,2959360
1583,2695598
1584,2870578
1585,2728823
1586,3867853
1587,2483312
1588,4290172
1589,6299617
1590,3824320
1591,1596488
1592,2873041
1593,2889256
1594,2319082
1595,2712788
1596,2663329
1597,2080260
1598,3628400
1599,2603608
1600,2808167
1601,10746995
1602,2230358
1603,3007339
1604,4452132
1605,2738779
1606,3883806
1607,2501983
1608,5440822
1609,3146563
1610,2825970
1611,2679965
1612,3162447
1613,1393306
1614,5076578
1615,14105040
1616,2245949
1617,3886405
1618,3724146
1619,2569080
1620,2854174
1621,8436246
1622,3618905
1623,1338219
1624,2241437
1625,2765747
1626,3769225
1627,2530511
1628,4158359
1629,3896933
1630,2337385
1631,3027166
1632,3243108
1633,4916614
1634,3288722
1635,2834499
1636,2821049
1637,2631727
1638,2623495
1639,3283469
1640,2855617
1641,2652602
1642,2734982
1643,2042326
1644,3500666
1645,5787824
1646,3619261
1647,2278273
1648,4830737
1649,4068387
1650,2514417
1651,3849864
1652,2681766
1653,4410610
1654,4027608
1655,2269585
1656,2730357
1657,2553507
1658,4360807
1659,3182379
1660,1452032
1661,2020706
1662,4192738
1663,4185922
1664,4325062
1665,2421494
1666,2521655
1667,3909375
1668,2198183
1669,2690749
1670,2651161
1671,2135923
1672,1904888
1673,1888862
1674,2050613
1675,2444504
1676,3681803
1677,3125027
1678,2312813
1679,2110865
1680,3307084
1681,2899756
1682,2418879
1683,2017459
1684,2281481
1685,2509854
1686,2506774
1687,2299548
1688,1398508
1689,2468890
1690,2449521
1691,2457039
1692,2581677
1693,2640986
1694,2727271
1695,3217072
1696,2337090
1697,2729776
1698,4511499
1699,3675395
1700,4319615
1701,2659253
1702,6692168
1703,2630812
1704,4072599
1705,3336623
1706,2285137
1707,3118908
1708,2599211
1709,1412587
1710,3172744
1711,2093665
1712,5660202
1713,2570992
1714,2353673
1715,1958536
1716,1942110
1717,2818133
1718,2589351
1719,3083825
1720,1296420
1721,2631707
1722,2496759
1723,3176835
1724,1505914
1725,2493982
1726,2456365
1727,2890074
1728,2696137
1729,2771379
1730,2735235
1731,3738507
1732,4163711
1733,4309559
1734,4117682
1735,3940333
1736,3453331
1737,2839233
1738,3788246
1739,3146594
1740,3097870
1741,2852771
1742,2769123
1743,3032514
1744,3245561
1745,2769984
1746,3176166
1747,2083219
1748,2726951
1749,2746517
1750,2746939
1751,2582791
1752,1495151
1753,3973368
1754,4047459
1755,3975999
