tick	heap_used_bytes	species_counts	minimum_air	maximum_brain_memories	counters	moving_entities	position_samples
18200	788114360	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=694, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=3, death_AmericanLobsterEntityForge_mob_by_SandtigerSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_CommonThresherSharkEntityForge=2, death_AtlanticCodEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_TigerSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_BottlenoseDolphinEntityForge_mob_by_GreatWhiteSharkEntityForge=1, death_BottlenoseDolphinEntityForge_mob_by_ShortfinMakoSharkEntityForge=1, death_CaribbeanReefOctopusEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_GiantMorayEelEntityForge_mob_by_CommonStingrayEntityForge=1, living_deaths=17, navigation_calls=23466, sensor_calls=41533}	60	63
18400	879340472	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=3, death_AmericanLobsterEntityForge_mob_by_SandtigerSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_CommonThresherSharkEntityForge=2, death_AtlanticCodEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_TigerSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_BottlenoseDolphinEntityForge_mob_by_GreatWhiteSharkEntityForge=1, death_BottlenoseDolphinEntityForge_mob_by_ShortfinMakoSharkEntityForge=1, death_CaribbeanReefOctopusEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_GiantMorayEelEntityForge_mob_by_CommonStingrayEntityForge=1, living_deaths=17, navigation_calls=23734, sensor_calls=42002}	58	63
18600	965323704	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=3, death_AmericanLobsterEntityForge_mob_by_SandtigerSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_CommonThresherSharkEntityForge=2, death_AtlanticCodEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_TigerSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_BottlenoseDolphinEntityForge_mob_by_GreatWhiteSharkEntityForge=1, death_BottlenoseDolphinEntityForge_mob_by_ShortfinMakoSharkEntityForge=1, death_CaribbeanReefOctopusEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_GiantMorayEelEntityForge_mob_by_CommonStingrayEntityForge=1, living_deaths=17, navigation_calls=23995, sensor_calls=42445}	59	63
18800	1051306936	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=3, death_AmericanLobsterEntityForge_mob_by_SandtigerSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_CommonThresherSharkEntityForge=2, death_AtlanticCodEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_TigerSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_BottlenoseDolphinEntityForge_mob_by_GreatWhiteSharkEntityForge=1, death_BottlenoseDolphinEntityForge_mob_by_ShortfinMakoSharkEntityForge=1, death_CaribbeanReefOctopusEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_GiantMorayEelEntityForge_mob_by_CommonStingrayEntityForge=1, living_deaths=17, navigation_calls=24256, sensor_calls=42914}	61	63
19000	1138338744	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=1, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=3, death_AmericanLobsterEntityForge_mob_by_SandtigerSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_CommonThresherSharkEntityForge=2, death_AtlanticCodEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_TigerSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_BottlenoseDolphinEntityForge_mob_by_GreatWhiteSharkEntityForge=1, death_BottlenoseDolphinEntityForge_mob_by_ShortfinMakoSharkEntityForge=1, death_CaribbeanReefOctopusEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_CaribbeanReefOctopusEntityForge_mob_by_CommonStingrayEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_GiantMorayEelEntityForge_mob_by_CommonStingrayEntityForge=1, living_deaths=18, navigation_calls=24518, sensor_calls=43356}	59	62
19200	1226419128	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=3, death_AmericanLobsterEntityForge_mob_by_SandtigerSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_CommonThresherSharkEntityForge=2, death_AtlanticCodEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_TigerSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_BottlenoseDolphinEntityForge_mob_by_GreatWhiteSharkEntityForge=1, death_BottlenoseDolphinEntityForge_mob_by_ShortfinMakoSharkEntityForge=1, death_CaribbeanReefOctopusEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_CaribbeanReefOctopusEntityForge_mob_by_CommonStingrayEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_GiantMorayEelEntityForge_mob_by_CommonStingrayEntityForge=1, living_deaths=18, navigation_calls=24768, sensor_calls=43826}	59	63
19400	1313450936	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=3, death_AmericanLobsterEntityForge_mob_by_SandtigerSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_CommonThresherSharkEntityForge=2, death_AtlanticCodEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_TigerSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_BottlenoseDolphinEntityForge_mob_by_GreatWhiteSharkEntityForge=1, death_BottlenoseDolphinEntityForge_mob_by_ShortfinMakoSharkEntityForge=1, death_CaribbeanReefOctopusEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_CaribbeanReefOctopusEntityForge_mob_by_CommonStingrayEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_GiantMorayEelEntityForge_mob_by_CommonStingrayEntityForge=1, living_deaths=18, navigation_calls=25006, sensor_calls=44269}	58	63
19600	1401531320	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=3, death_AmericanLobsterEntityForge_mob_by_SandtigerSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_CommonThresherSharkEntityForge=2, death_AtlanticCodEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_TigerSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_BottlenoseDolphinEntityForge_mob_by_GreatWhiteSharkEntityForge=1, death_BottlenoseDolphinEntityForge_mob_by_ShortfinMakoSharkEntityForge=1, death_CaribbeanReefOctopusEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_CaribbeanReefOctopusEntityForge_mob_by_CommonStingrayEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_GiantMorayEelEntityForge_mob_by_CommonStingrayEntityForge=1, living_deaths=18, navigation_calls=25297, sensor_calls=44738}	60	63
19800	1489611704	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=3, death_AmericanLobsterEntityForge_mob_by_SandtigerSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_CommonThresherSharkEntityForge=2, death_AtlanticCodEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_TigerSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_BottlenoseDolphinEntityForge_mob_by_GreatWhiteSharkEntityForge=1, death_BottlenoseDolphinEntityForge_mob_by_ShortfinMakoSharkEntityForge=1, death_CaribbeanReefOctopusEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_CaribbeanReefOctopusEntityForge_mob_by_CommonStingrayEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_GiantMorayEelEntityForge_mob_by_CommonStingrayEntityForge=1, living_deaths=18, navigation_calls=25564, sensor_calls=45215}	61	63
20000	296138760	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=3, death_AmericanLobsterEntityForge_mob_by_SandtigerSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_CommonThresherSharkEntityForge=2, death_AtlanticCodEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_TigerSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_BottlenoseDolphinEntityForge_mob_by_GreatWhiteSharkEntityForge=1, death_BottlenoseDolphinEntityForge_mob_by_ShortfinMakoSharkEntityForge=1, death_CaribbeanReefOctopusEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_CaribbeanReefOctopusEntityForge_mob_by_CommonStingrayEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_GiantMorayEelEntityForge_mob_by_CommonStingrayEntityForge=1, living_deaths=18, navigation_calls=25797, sensor_calls=45653}	59	63
